CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
,11/19/2019,15.52735456,17.04857949,13.32302248,23.4971416
,11/20/2019,16.5563308,17.3656141,11.62397687,21.99838527
,11/21/2019,17.40903068,17.97504155,13.32584484,26.17416024
,11/22/2019,18.69762659,18.73755002,17.40637644,28.2359244
,11/23/2019,20.04856451,19.50328859,19.85112262,26.8389438
,11/24/2019,19.41245325,18.68471201,20.2783107,23.17473475
,11/25/2019,18.26835728,17.86162535,18.88474305,22.66698241
,11/26/2019,18.91354012,18.7017436,19.29220339,23.22517888
,11/27/2019,20.70042713,20.10802356,20.19720606,23.17632063
,11/28/2019,20.38132612,19.97694437,17.69090088,19.69934026
,11/29/2019,19.94474069,19.47885625,16.66729271,18.52771326
,11/30/2019,20.17150013,19.95915723,15.51576837,19.36593715
,12/1/2019,18.57298446,17.71027033,21.94026494,22.94142834
,12/2/2019,14.65893014,14.04305045,19.47377857,21.7485408
,12/3/2019,14.51746011,14.63763988,16.50820343,20.90484583
,12/4/2019,15.62499615,15.69809143,13.17932041,20.65655923
,12/5/2019,16.83776196,17.40141884,11.94663032,24.86320078
,12/6/2019,18.34689665,18.0863746,10.92931195,19.88570885
,12/7/2019,18.11554797,18.35294636,10.03113401,20.9426415
,12/8/2019,19.02310371,19.04412572,11.65126419,23.17667993
,12/9/2019,20.19462299,19.20352777,13.67485698,22.25401656
,12/10/2019,17.58945187,17.34329247,15.61304641,15.60906295
,12/11/2019,14.93608705,16.37152521,21.159132,22.15911802
,12/12/2019,16.25190198,17.13936774,21.17036494,23.49410423
,12/13/2019,16.85395495,17.39839856,15.64671361,21.57468979
,12/14/2019,17.68175189,17.7560428,12.27087986,19.97975469
,12/15/2019,19.35920119,17.75848945,13.1702071,20.71454012
,12/16/2019,20.28804668,18.24199931,14.38585869,17.89509396
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
