CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
,9/10/2019,31.05543971,30.77083778,25.18252699,34.73475186
,9/11/2019,30.98699482,30.87608989,25.18945821,34.29427624
,9/12/2019,31.1564215,30.96952319,24.02682432,33.30110216
,9/13/2019,31.25265257,31.10391752,21.00229247,32.44102502
,9/14/2019,31.10695148,31.31569266,21.69815652,32.9652346
,9/15/2019,30.87142372,31.40242696,22.80337453,33.33030001
,9/16/2019,30.94709396,31.24336537,23.21126739,33.49588044
,9/17/2019,31.08729641,31.22950602,19.81228884,34.2000289
,9/18/2019,31.10664312,31.26343886,17.68996962,34.24487034
,9/19/2019,30.83623799,31.31227827,19.19400875,34.16221937
,9/20/2019,30.48810156,31.23294139,27.77277136,34.13332685
,9/21/2019,29.67574779,30.21843282,27.98808599,32.91573238
,9/22/2019,29.32209539,29.59309896,28.07877803,32.94753885
,9/23/2019,29.38150708,29.43152221,26.96575753,32.85455195
,9/24/2019,29.36609276,29.51349775,25.37305133,32.53105021
,9/25/2019,29.28970496,29.59200398,22.28648766,32.5873305
,9/26/2019,29.50242527,29.65104143,22.95625408,33.59358104
,9/27/2019,29.76987433,29.72151653,23.48299011,34.27428341
,9/28/2019,29.68399556,29.86816374,24.0582552,34.35522175
,9/29/2019,29.82520485,30.00040849,24.94788822,34.34988546
,9/30/2019,29.85200326,29.9595317,25.18187324,34.00469414
,10/1/2019,30.11608903,30.09700378,24.58873208,33.00792933
,10/2/2019,30.45946455,30.22581069,24.58316851,32.79492338
,10/3/2019,30.48732543,30.36235348,24.803123,33.07103284
,10/4/2019,30.68065166,30.30744942,24.52171365,33.03327672
,10/5/2019,30.62128854,30.32267849,23.2399207,33.03472312
,10/6/2019,30.29485011,30.51398762,27.23642047,33.36452039
,10/7/2019,29.85129666,30.34955827,26.39294004,33.32316939
,10/8/2019,29.19324636,30.15501173,24.22518682,33.19439602
,10/9/2019,28.62221972,29.79635628,23.32929063,33.52354654
,10/10/2019,28.60914183,29.62699731,25.82936382,33.84833781
,10/11/2019,28.57037791,29.38129441,27.83654849,33.98725605
,10/12/2019,28.25705218,28.94134649,27.34224057,33.54876312
,10/13/2019,27.39374113,28.92957854,25.09838168,33.5015254
,10/14/2019,27.49200018,28.63555495,24.28493118,33.51410468
,10/15/2019,27.32236107,28.55749075,25.20413097,33.27624448
,10/16/2019,27.08845862,28.60272352,21.05352044,33.81892188
,10/17/2019,25.7268947,28.34920232,22.15556145,32.95512184
,10/18/2019,24.8544066,27.49832328,24.25378172,33.24392335
,10/19/2019,23.88026778,26.10570955,24.20877965,33.37199132
,10/20/2019,23.8948609,25.33090409,23.73921529,32.94171715
,10/21/2019,25.09204237,25.13880396,25.18875265,32.63079484
,10/22/2019,25.06321931,25.65009888,24.83328652,32.68867779
,10/23/2019,23.59127315,25.83640766,22.94647439,32.19103773
,10/24/2019,22.93139736,25.25284052,23.35495559,33.02530018
,10/25/2019,23.68419345,24.80581554,25.06453999,33.44495916
,10/26/2019,24.90208062,24.7902813,29.91184592,33.72357368
,10/27/2019,23.44929322,25.14669736,20.31994239,33.12541628
,10/28/2019,22.63733872,25.03259897,18.33338352,32.73576371
,10/29/2019,23.21338002,25.15627917,16.50572828,33.03710024
,10/30/2019,24.16248798,25.17966112,19.00792877,33.49395005
,10/31/2019,24.1289347,25.10410261,15.24576886,33.46216488
,11/1/2019,20.79588675,25.03657905,18.18032908,32.55937346
,11/2/2019,18.4503599,23.62678099,17.26758218,33.4900318
,11/3/2019,17.18030953,23.33788554,14.17386238,33.47691965
,11/4/2019,16.85120551,22.44866967,9.522363047,33.67072439
,11/5/2019,17.4026107,22.14453999,5.95386531,33.65720129
,11/6/2019,18.15582418,22.46432424,5.352545877,33.91838964
,11/7/2019,19.66374262,22.49338706,4.391200284,34.00667953
,11/8/2019,19.94532339,22.39697027,6.743489673,33.99596373
,11/9/2019,18.25879137,22.47406546,10.13156704,34.01493963
,11/10/2019,17.872504,22.20551952,9.608837565,34.07508691
,11/11/2019,19.04038596,22.09144902,10.63255552,33.83050076
,11/12/2019,19.90967488,21.97688858,15.33291491,32.99619635
,11/13/2019,16.28429441,21.29540571,16.93453972,33.31515106
,11/14/2019,15.40235356,20.16504788,17.83821758,33.71667465
,11/15/2019,15.41230333,19.06154712,18.50975053,33.44469659
,11/16/2019,14.99028508,19.13590471,18.82924891,33.10619418
,11/17/2019,14.86950684,19.62595431,16.67830749,32.9985075
,11/18/2019,14.90923774,19.39172784,14.23459172,32.98697488
,11/19/2019,15.43568893,19.47766789,13.60187531,33.20485036
,11/20/2019,16.54334827,19.53175569,12.26755647,33.17331553
,11/21/2019,17.90622369,19.68284853,15.37536808,33.19691324
,11/22/2019,19.45929631,19.96896815,18.01380714,33.56268851
,11/23/2019,19.61197702,19.89501047,16.80940235,34.053099
,11/24/2019,18.06132023,20.27630655,14.51187066,33.93557723
,11/25/2019,17.19031827,20.03920825,14.19197484,33.95977052
,11/26/2019,18.35048771,20.46452785,16.70788721,33.95282125
,11/27/2019,20.00995398,20.21901536,17.83203538,33.78471549
,11/28/2019,19.54071967,20.48328924,15.24163477,32.52670383
,11/29/2019,18.70980867,20.4996895,13.81008116,32.50224423
,11/30/2019,19.00599376,20.38243079,11.25286349,33.32386049
,12/1/2019,18.4513495,20.41925693,14.87431343,33.16381621
,12/2/2019,16.0641133,20.39384858,14.23236875,34.91945696
,12/3/2019,15.17155361,20.01180617,13.9832015,34.83540567
,12/4/2019,15.47553817,19.51086752,11.6126945,34.87952153
,12/5/2019,16.5863411,19.8493077,8.919546962,34.84588114
,12/6/2019,17.17785501,19.79075193,7.545894404,34.85546223
,12/7/2019,17.69170245,20.19069044,9.965174476,34.40527852
,12/8/2019,18.95359739,20.4832139,10.80208347,34.44893376
,12/9/2019,19.7639811,20.46224904,8.889299115,34.58659554
,12/10/2019,17.59572331,19.89028986,16.59877821,32.2649862
,12/11/2019,16.03166052,17.64834817,19.71849688,34.12788089
,12/12/2019,16.61626927,17.69150003,19.59707022,34.28722811
,12/13/2019,16.26726731,17.69758932,12.77924494,33.68054771
,12/14/2019,16.76329899,17.8386813,10.39795216,33.9258709
,12/15/2019,18.09478196,17.95611509,9.950079004,33.96209685
,12/16/2019,18.96591814,18.18893305,11.37272604,33.88923232
